nose_x,nose_y,neck_x,neck_y,Rshoulder_x,Rshoulder_y,Relbow_x,Relbow_y,Rwrist_x,RWrist_y,LShoulder_x,LShoulder_y,LElbow_x,LElbow_y,LWrist_x,LWrist_y,RHip_x,RHip_y,RKnee_x,RKnee_y,RAnkle_x,RAnkle_y,LHip_x,LHip_y,LKnee_x,LKnee_y,LAnkle_x,LAnkle_y,class
-0.1004898,0.2594594,-0.09611579,0.07517887,0.05494926,0.03233594,0.1187508,-0.1893617,0.1461287,-0.4340008,-0.2470413,0.02775529,-0.2887824,-0.2085431,-0.3044739,-0.4766816,-0.017994,-0.3831976,-0.02789644,-0.6492102,-0.03456643,-0.9652066,-0.1539824,-0.3851439,-0.1510768,-0.6380898,-0.1421927,-0.9668046,call
-0.1157903,0.2574464,-0.1039224,0.07205099,0.04239062,0.04430285,0.1061131,-0.1437688,-0.07585818,-0.02441994,-0.2499585,0.03113512,-0.2463747,-0.1608819,-0.08185975,-0.02805247,-0.0151341,-0.373767,-0.02195857,-0.6501355,-0.03327014,-0.9659181,-0.1509474,-0.3784387,-0.1505511,-0.6330062,-0.1406642,-0.968583,call
-0.1285776,0.253414,-0.1229417,0.06991874,0.0352791,0.04671888,0.07956496,-0.1423744,-0.08417068,-0.03480762,-0.263801,0.03079741,-0.2603074,-0.1592493,-0.1075341,-0.03241883,-0.02588166,-0.3652158,-0.02926536,-0.6521947,-0.03772813,-0.9688655,-0.1589284,-0.3716378,-0.1590625,-0.632855,-0.1497747,-0.9672496,call
-0.1397961,0.2540093,-0.1015908,0.06861092,0.02465821,0.0815516,0.1561233,0.003708362,-0.036746,0.2098956,-0.2529717,0.02219177,-0.2697369,-0.2009403,-0.2546517,-0.4328647,-0.0135054,-0.350824,-0.01936915,-0.6280347,-0.03622403,-0.9678076,-0.1547336,-0.3551456,-0.1624205,-0.6095592,-0.138316,-0.9705524,call
-0.07313067,0.4306607,-0.01408415,0.2321715,0.06951715,0.1582352,-0.0895149,0.01269513,-0.102197,0.2693123,-0.07649679,0.1772267,-0.08296989,-0.1376533,-0.1188446,-0.3726496,0.008696048,-0.2789155,0.05885835,-0.6263778,0.1379525,-1.004171,-0.05833512,-0.2830715,-0.06320564,-0.5965379,0.08302688,-1.017439,call
0.2294682,0.403765,0.2386191,0.1792724,0.376797,0.1305988,0.4477899,0.07621882,0.3103383,0.3349274,0.06745633,0.1415218,0.03015734,-0.1046895,0.04038638,-0.401432,0.3012842,-0.3512346,0.3568325,-0.6435782,0.3626535,-1.027571,0.1489978,-0.3504604,0.1637126,-0.6831205,0.1929372,-1.035544,call
0.1628784,0.3632313,0.2369734,0.1831115,0.3078817,0.1172392,0.3406838,-0.103125,0.02382448,-0.1312167,0.174485,0.1673482,0.08808731,-0.08497598,0.02286257,-0.13859,0.1976772,-0.3122435,0.2592533,-0.6434082,0.3182127,-1.000564,0.1375551,-0.3183717,0.1290771,-0.6329056,0.1916782,-0.9753273,call
0.1053598,0.413047,0.1740248,0.2151621,0.2419439,0.1718738,0.1836477,0.000395695,0.1105108,0.250161,0.05042071,0.2319381,0.1038421,0.214871,0.04616596,-0.06638225,0.1606376,-0.2340489,0.2401447,-0.627525,0.3093661,-1.020235,0.09142969,-0.2517581,0.09128404,-0.6274295,0.1931886,-0.9626883,call
-0.04153658,0.4418138,-0.03824984,0.2305682,0.1313638,0.2126752,0.1835408,0.03603713,0.01649286,0.3589787,-0.2221598,0.2335067,-0.2717274,-0.03437791,-0.2580869,-0.3301667,0.02101083,-0.2818767,0.08763937,-0.5825755,0.1172495,-0.9507412,-0.1329879,-0.2861769,-0.1567958,-0.6035872,-0.1698621,-0.9591497,call
-0.1295078,0.5095499,-0.1372903,0.3157104,0.04199205,0.3076859,0.1099978,0.09000742,-0.09240847,0.1208581,-0.2842187,0.2888756,-0.3327953,0.0596997,-0.1005091,0.115641,-0.05184235,-0.1680027,-0.04877855,-0.4680528,-0.05224233,-0.7739545,-0.1946105,-0.1694055,-0.2633145,-0.4854674,-0.308817,-0.7936285,call
-0.09437861,0.5094097,-0.1202979,0.3176776,0.05224594,0.2945813,0.1108578,0.03250784,0.1114991,-0.2557876,-0.2649257,0.2823186,-0.3643166,0.125526,-0.1553882,0.4497188,-0.01956715,-0.18981,-0.04031882,-0.4733917,-0.05377705,-0.7725485,-0.1661367,-0.191265,-0.2539859,-0.4820169,-0.3088602,-0.8085377,call
-0.3746289,0.5075089,-0.4173796,0.315343,-0.3279425,0.2864185,-0.294808,0.04540855,-0.191002,-0.01827193,-0.4697805,0.2438842,-0.4946479,-0.002946841,-0.4068135,-0.3283013,-0.3153127,-0.2240916,-0.4074077,-0.6077925,-0.4037398,-0.9182337,-0.3897083,-0.2095997,-0.4071375,-0.5345093,-0.4190241,-0.9071501,call
-0.3478199,0.493796,-0.3989355,0.3119631,-0.2680942,0.3818206,-0.2383735,0.1994852,-0.1465792,0.2274638,-0.4520963,0.2370159,-0.4755942,-0.009690143,-0.3854088,-0.2917191,-0.2644948,-0.1843529,-0.4736917,-0.533036,-0.4847195,-0.8624921,-0.3458536,-0.1892644,-0.3846253,-0.5322044,-0.4179679,-0.9004683,call
-0.03256255,0.6580146,-0.02719324,0.437504,0.1380064,0.4010091,0.2617817,0.2774839,0.1229664,0.5411236,-0.2035668,0.3908876,-0.2896509,0.1545593,-0.3460265,-0.1485842,0.06306031,-0.1039335,0.1057185,-0.4077076,0.09952781,-0.7611201,-0.103418,-0.1086975,-0.143056,-0.4103086,-0.1817392,-0.7565321,call
-0.1484304,0.6399988,-0.1833298,0.4329256,-0.08157328,0.422167,-0.04889612,0.191867,-0.010457,-0.1272805,-0.2371571,0.3327898,-0.199422,0.08626723,0.09404646,0.1435428,-0.09764372,-0.1084582,-0.07401903,-0.4262429,-0.2083088,-0.7821313,-0.1744365,-0.100472,-0.2120517,-0.4771535,-0.2799661,-0.829353,call
-0.1589904,0.6343414,-0.1880361,0.4305,-0.05657418,0.4083608,0.1174801,0.3273876,-0.02866127,0.5282549,-0.2619814,0.3287557,-0.3348948,0.07349794,-0.3194231,-0.2673514,-0.09904242,-0.07717576,-0.06320775,-0.4228874,-0.2015716,-0.7728908,-0.1918903,-0.1022831,-0.2061559,-0.4684665,-0.2766278,-0.8331222,call
-0.2140447,0.4005257,-0.1453144,0.2199735,0.000385479,0.2326168,0.1924776,0.2643261,-0.052559,0.3705862,-0.2838662,0.1671724,-0.3154087,-0.08530226,-0.2833309,-0.3338503,-0.02148658,-0.262711,-0.006364943,-0.5234779,-0.05242068,-0.8483069,-0.163291,-0.2760404,-0.1814394,-0.5532868,-0.1868273,-0.8634232,call
0.04836405,0.4268539,0.01418133,0.2202104,0.1152932,0.1879617,0.00916741,0.06976365,0.2589313,0.06770387,-0.04214787,0.1416686,-0.09342722,-0.1070182,-0.04438893,-0.3721103,0.1187591,-0.2882373,0.08729036,-0.5819979,0.01149878,-0.8635499,0.03143163,-0.3071052,-0.01565309,-0.5630744,-0.06653149,-0.9024321,call
-0.2093438,0.6551795,-0.2124484,0.4302275,-0.03895365,0.4118692,0.01794123,0.1627812,0.03931985,-0.153524,-0.3728074,0.3916798,-0.4444388,0.1940886,-0.2315028,0.1248825,-0.09265187,-0.09158835,-0.03497425,-0.4577405,-0.0200912,-0.8027905,-0.237949,-0.100337,-0.2423033,-0.4866792,-0.2176273,-0.8064585,call
-0.1950053,0.6649792,-0.2142413,0.4483809,-0.03509985,0.4145333,0.02623917,0.1636888,0.03616626,-0.1486463,-0.3390707,0.3966491,-0.4121856,0.3001783,-0.2965278,0.548366,-0.09068997,-0.08562285,-0.03671226,-0.4464565,-0.01570391,-0.803779,-0.2388362,-0.09182882,-0.2469736,-0.4663855,-0.2191908,-0.8021002,call
0.003853865,0.6248109,-0.1064961,0.4397267,-0.04945287,0.4341276,-0.0156475,0.3778884,-0.08960101,0.1724422,-0.1878468,0.3700065,-0.103023,0.1890009,-0.01538805,0.463492,-0.03605914,-0.04225076,-0.1364791,-0.4582351,-0.1064708,-0.7508261,-0.1075217,-0.05220377,-0.07301981,-0.5014771,-0.1788997,-0.8469027,call
-0.1331099,0.1133926,-0.1380697,-0.07821111,0.04038024,-0.1103786,0.09010202,-0.3206422,-0.07967743,-0.4246443,-0.3046979,-0.1060188,-0.3241256,-0.321496,-0.2214301,-0.4353945,-0.03843568,-0.5587866,0.1019801,-0.5497096,0.0912879,-0.8953689,-0.1983266,-0.5595434,-0.2526967,-0.5621168,-0.2627097,-0.9130759,call
-0.133437,0.1030563,-0.1366564,-0.08735113,0.04099621,-0.1115756,0.08854944,-0.3369922,-0.08589862,-0.296092,-0.3045238,-0.1099662,-0.3675452,-0.3171567,-0.1224106,-0.303795,-0.03646033,-0.5591578,0.09859918,-0.5507713,0.09029857,-0.8975205,-0.1929636,-0.5619819,-0.2589245,-0.5706882,-0.2645691,-0.9127724,call
-0.1161008,0.1118027,-0.1176693,-0.08432798,0.04744475,-0.1103055,0.1262558,-0.3124003,-0.02175789,-0.4149691,-0.2959,-0.1009616,-0.3410458,-0.310877,-0.2212701,-0.0339008,-0.03956184,-0.5635744,0.07188106,-0.5556194,0.08298585,-0.8984414,-0.1982128,-0.56299,-0.2910144,-0.5585526,-0.2734743,-0.9102197,call
-0.1337535,0.1242165,-0.1438304,-0.06972628,0.03626725,-0.1045252,0.1114008,-0.3112401,0.01645065,-0.4427523,-0.2790969,-0.1027293,-0.3766587,-0.2093241,-0.207226,0.1255268,-0.02778162,-0.5619043,0.09478547,-0.530327,0.09046496,-0.8957775,-0.1859636,-0.5662052,-0.254131,-0.5672882,-0.2684822,-0.9104299,call
-0.007138677,0.5084036,-0.02685629,0.3052994,0.06354149,0.3118157,0.06262895,0.3461078,-0.0130684,0.04077121,-0.1079653,0.2502249,0.009510927,0.1312894,0.03268367,0.3754489,0.052645,-0.1809103,0.04879183,-0.42798,-0.07677246,-0.802085,-0.01269128,-0.1845656,-0.08608039,-0.4782678,-0.1301438,-0.8151858,call
-0.131347,0.409436,-0.1555382,0.2441507,-0.01010944,0.219816,-0.009795844,-0.01856623,-0.005679957,0.07454744,-0.2890732,0.2073834,-0.3307668,-0.02268797,-0.3420412,-0.2652158,-0.09325617,-0.192228,-0.0722715,-0.4744904,-0.07265174,-0.7714264,-0.2059887,-0.1948549,-0.2321602,-0.4587043,-0.2349244,-0.7890784,call
-0.1130215,0.4001242,-0.1434605,0.2360861,-0.001924555,0.2163976,0.03944788,0.02945966,-0.0000245,0.06079989,-0.2761554,0.1959362,-0.2994722,-0.0328586,-0.3438321,-0.256391,-0.08594763,-0.1954508,-0.06903605,-0.4774447,-0.07033142,-0.769846,-0.20033,-0.1986848,-0.2270466,-0.4945191,-0.2331427,-0.7893695,call
-0.1028502,0.430061,-0.1358817,0.2591132,-0.001426474,0.2437728,-0.004024936,0.4233208,-0.03972189,0.1491196,-0.2733989,0.2332912,-0.3372843,0.006098913,-0.3468086,-0.259524,-0.09563519,-0.1759174,-0.07433472,-0.4604473,-0.07555065,-0.7751197,-0.2083657,-0.1729988,-0.2238636,-0.4540179,-0.2360244,-0.7892808,call
0.008722478,0.4560585,-0.04551951,0.267336,0.03669373,0.2097031,0.06436884,-0.03048645,0.1956654,0.1124043,-0.1004635,0.1891415,-0.1237576,-0.05686972,-0.07292371,-0.3548014,0.02690618,-0.2415365,-0.004361951,-0.4934899,-0.08254705,-0.8610262,-0.05896997,-0.2501598,-0.1130925,-0.525496,-0.1570659,-0.8590048,call
-0.004145091,0.4669224,-0.04888631,0.2815671,0.06590316,0.2948355,0.1137657,0.08985627,0.05614321,0.3640357,-0.1194808,0.209073,-0.1641673,-0.04275489,-0.09997766,-0.3421216,0.02411043,-0.1956095,-0.005786089,-0.4823682,-0.08946677,-0.8460849,-0.05657567,-0.2075416,-0.1263131,-0.517277,-0.1635019,-0.8524839,call
-0.3714562,0.0614018,-0.3689653,-0.08586668,-0.2204463,-0.09066799,-0.1803673,-0.2748694,-0.3308363,-0.2023813,-0.501229,-0.1194784,-0.4637,-0.2999826,-0.3523582,-0.2008673,-0.290276,-0.4559723,-0.2387049,-0.5809326,-0.2333835,-0.8610678,-0.4153517,-0.4658691,-0.3268671,-0.5770499,-0.3278307,-0.8679145,call
-0.3602483,0.06174329,-0.3682093,-0.08518437,-0.2182038,-0.09453776,-0.1870892,-0.2864091,-0.296354,-0.2071297,-0.5112984,-0.1141754,-0.4971321,-0.2801259,-0.3316989,-0.1696954,-0.2881838,-0.4576534,-0.2359029,-0.5788041,-0.2311507,-0.865017,-0.4151306,-0.4666596,-0.3277897,-0.5761873,-0.3293495,-0.8694309,call
-0.08648621,0.3602987,-0.102818,0.1726913,-0.01166814,0.1604215,0.01597697,-0.0491786,0.03374309,-0.2416587,-0.1361006,0.1404584,-0.09759268,-0.1015925,0.01442193,-0.3577634,-0.003833913,-0.2471116,-0.1033796,-0.5929108,-0.0627936,-0.8184643,-0.09109163,-0.255529,-0.09796811,-0.5175213,-0.1474034,-0.8525628,call
-0.09118628,0.3595875,-0.1094051,0.1726974,-0.0194923,0.1602611,0.02669102,-0.09332319,0.09780984,0.1527124,-0.1451896,0.1349775,-0.08905435,-0.07241101,0.1028118,0.1028955,0.004661829,-0.2378419,-0.1076218,-0.5839199,-0.1064064,-0.858428,-0.08421394,-0.2566593,-0.09785391,-0.5148711,-0.1485439,-0.8496943,call
-0.09290512,0.3511718,-0.1083402,0.1621309,-0.01913205,0.1495061,0.002391445,-0.05627212,0.1187808,0.1375945,-0.1457059,0.1304958,-0.05541557,-0.0824963,0.103097,0.12051,0.011563,-0.250985,-0.1046967,-0.5948214,-0.101757,-0.8612587,-0.0807071,-0.2690798,-0.09648144,-0.5286863,-0.1500524,-0.8469931,call
-0.08625159,0.3644027,-0.09581988,0.1727454,0.02525941,0.1929252,0.1426064,0.1570112,0.006933816,0.2872179,-0.1459648,0.1479789,-0.1237777,-0.08096508,-0.04314006,-0.3870294,-0.006106811,-0.2232218,-0.1005041,-0.5714876,-0.1129041,-0.8398694,-0.08485695,-0.227885,-0.09778593,-0.5045763,-0.1494202,-0.8504379,call
-0.01137186,0.5422152,-0.02045169,0.3446196,0.1535008,0.316467,0.2391898,0.09936101,0.1142333,0.3267512,-0.1933987,0.3150759,-0.2415544,0.06980828,-0.2158342,-0.2135397,0.05520343,-0.1724369,0.0693697,-0.4736535,0.0462505,-0.8156708,-0.1038058,-0.1760576,-0.1141189,-0.4871888,-0.1060463,-0.8078499,call
0.3191065,0.6542227,0.2787485,0.4426258,0.4330591,0.397798,0.570247,0.2132391,0.4669104,0.5737321,0.1819569,0.3491868,0.1631515,0.06856434,0.2488812,-0.2054676,0.3613295,-0.1206649,0.358606,-0.4100781,0.2750033,-0.7785199,0.2608867,-0.1076924,0.2190471,-0.4647381,0.1564882,-0.8133619,call
0.2776137,0.5907866,0.2383384,0.4065356,0.4171908,0.3665352,0.4568569,0.1613971,0.3595865,-0.04395057,0.07519195,0.4057485,-0.02928011,0.2170607,0.1594145,0.03527424,0.2851264,-0.1086292,0.294394,-0.4102835,0.2504651,-0.7492467,0.1338276,-0.1011589,0.05399294,-0.4286048,-0.03405812,-0.7416611,call
0.1113787,0.5941727,0.09006178,0.4080877,0.2337236,0.4261332,0.3427871,0.2316239,0.1896152,0.5168317,-0.08976808,0.3826278,-0.1809517,0.1573529,-0.1457453,-0.1845866,0.1731729,-0.0870128,0.2104179,-0.3898884,0.2229543,-0.7555285,0.02015437,-0.09657443,-0.03097743,-0.3898788,-0.04623179,-0.7533997,call
-0.005095532,0.5611745,-0.09627997,0.3913933,0.05494609,0.4295211,0.09116417,0.2427703,0.04012918,0.4988122,-0.1936857,0.3146599,-0.2556849,0.07488984,-0.1772464,-0.2596886,-0.01080347,-0.09204044,-0.02047867,-0.4248885,-0.1289592,-0.7954841,-0.1187747,-0.1154551,-0.1669124,-0.4772991,-0.2224669,-0.850639,call
0.07191713,0.2606819,0.09012901,0.07768111,0.1854845,0.001448365,0.2150613,-0.1909218,0.04824371,-0.1052518,-0.03950601,0.01333677,-0.111299,-0.1718161,-0.1087596,0.008968824,0.1067303,-0.3720127,0.140567,-0.7182014,0.1612007,-1.047422,0.02066507,-0.3680747,0.02195826,-0.719843,0.09640568,-1.043685,call
0.05296102,0.259409,0.08297805,0.07811093,0.1805144,0.000907661,0.2110004,-0.1915416,0.03941091,-0.09966528,-0.04202634,0.02288329,-0.1128499,-0.1669561,-0.1261385,-0.01456291,0.1007232,-0.3652285,0.1393031,-0.720158,0.1659694,-1.04936,0.01653784,-0.3678585,0.019341,-0.7263782,0.09373496,-1.049532,call
-0.1462256,0.2791616,-0.1865402,0.1042825,-0.06758551,0.05711095,-0.04029787,-0.1640642,-0.03199712,-0.4506745,-0.2953117,0.06121293,-0.3471497,-0.1694162,-0.2895266,-0.4475983,-0.1271448,-0.3790888,-0.1764041,-0.7098547,-0.2301825,-1.002679,-0.2325074,-0.3762098,-0.2859692,-0.6771936,-0.31733,-0.9971916,call
-0.1865578,0.2864994,-0.2067979,0.1034528,-0.0872697,0.07891729,-0.04726679,-0.144173,-0.01551243,-0.4306975,-0.280342,0.06328952,-0.2168874,-0.06374344,-0.2001908,0.1380788,-0.1387206,-0.3752873,-0.1777597,-0.7241875,-0.2302793,-1.003203,-0.2335017,-0.3771007,-0.2823976,-0.6790875,-0.3177676,-0.9963325,call
0.388524,0.3023822,0.4129234,0.1170655,0.5210398,0.05989106,0.53165,-0.1224207,0.2939564,-0.07344905,0.2886012,0.09983846,0.266854,-0.1321823,0.2296166,-0.4271023,0.4173467,-0.3336,0.4594632,-0.6489696,0.4986171,-0.9870222,0.3260946,-0.3255814,0.3571787,-0.6594772,0.3840284,-0.9894145,call
0.4129449,0.3139807,0.4088881,0.1192556,0.4923322,0.07223873,0.4296997,-0.04237713,0.4011962,0.1886865,0.2770374,0.101233,0.2482651,-0.1281347,0.2076207,-0.4125297,0.4031843,-0.3499017,0.4501463,-0.6476812,0.4981921,-0.9842573,0.3100269,-0.3430801,0.34587,-0.6474242,0.3838442,-0.9928197,call
-0.07155995,0.3401679,-0.0989399,0.1437582,0.05031494,0.1034325,0.2154353,-0.002565012,0.01341692,0.2833378,-0.2385518,0.0956226,-0.2809327,-0.1199289,-0.2454144,-0.4161648,-0.02005791,-0.362387,-0.03931253,-0.629604,-0.06837071,-0.9898167,-0.1576105,-0.3582572,-0.1674769,-0.6412469,-0.1830057,-0.979552,call
0.5210623,0.518226,0.5392187,0.3013595,0.6419805,0.2423477,0.6911614,0.007143848,0.4443921,0.02126015,0.3958541,0.2681702,0.3484175,0.02304454,0.3361089,-0.3106491,0.5403112,-0.2243192,0.5971957,-0.5988404,0.6698158,-1.00383,0.4313463,-0.2254715,0.4420908,-0.598003,0.4846676,-0.9810444,call
0.5298678,0.5335723,0.5459184,0.3201452,0.6015708,0.2682102,0.5564939,0.121845,0.4915151,0.4269375,0.3935573,0.2653298,0.3374769,0.01562076,0.3233729,-0.3129394,0.5236076,-0.2392302,0.589043,-0.5968351,0.6683079,-1.00561,0.4210026,-0.2437726,0.4338588,-0.6029622,0.4834633,-0.9849229,call
0.01548136,0.5087291,-0.03208826,0.2981799,0.1307999,0.249038,0.1611074,0.03990942,0.1404582,-0.000915431,-0.1519312,0.2299503,-0.1659461,0.01706979,0.1533713,-0.004723725,0.04064662,-0.2164124,0.05654463,-0.6070127,-0.0154948,-1.018502,-0.062406,-0.2202284,-0.2409932,-0.5830883,-0.2416204,-1.026467,call
-0.01620021,0.5249615,-0.03184088,0.3069732,0.1482131,0.2493857,0.3107487,0.1872714,0.1277118,0.4087065,-0.1620694,0.2352495,-0.2670928,0.02625995,-0.07228298,-0.1373866,0.04857986,-0.2124801,0.0575083,-0.6012151,-0.01779024,-1.018566,-0.0690736,-0.2065582,-0.2292279,-0.5754437,-0.2479627,-1.027319,call
0.03531667,0.361437,0.08199045,0.1635269,0.1907071,0.1129444,0.2296145,-0.07274071,-0.04165975,-0.06856949,-0.0728622,0.127709,-0.1196101,-0.1268103,-0.2006404,-0.3101765,0.09400207,-0.3501278,0.1621232,-0.6574602,0.171435,-0.9937251,-0.01625147,-0.3566011,0.01175957,-0.6845702,0.05602551,-1.001446,call
0.1887881,0.3640313,0.1784735,0.14699,0.3407182,0.1105631,0.3812807,-0.1226181,0.3281142,-0.3272212,0.0422034,0.0975725,0.01639087,-0.1143347,0.2058027,-0.3441946,0.2827208,-0.3788245,0.2654471,-0.6899159,0.2322234,-1.021319,0.1424276,-0.3784948,0.1494977,-0.6988853,0.1435709,-1.026346,call
0.211008,0.3578874,0.2058382,0.1462138,0.3397958,0.1022251,0.4529317,-0.04543426,0.3247958,0.2036903,0.05397527,0.09849902,-0.004256882,-0.1526846,0.001787763,-0.4165992,0.283103,-0.3840872,0.2635691,-0.6866429,0.2361429,-1.027729,0.1324644,-0.3794357,0.1359824,-0.6961551,0.1406602,-1.024242,call
-0.1011224,0.2421556,-0.09817848,0.05015682,0.008703035,0.00278891,0.05683713,-0.2260809,-0.006047976,-0.4695452,-0.2206462,0.02128312,-0.2734171,-0.204893,-0.3450666,-0.4464062,-0.09421075,-0.4324598,-0.04447917,-0.6777065,-0.01627557,-0.9409668,-0.199502,-0.4288957,-0.1624511,-0.6978434,-0.1457547,-0.9499437,call
-0.1318277,0.2446871,-0.1358344,0.05383882,0.002555731,0.006659716,0.04956715,-0.2046224,0.002753694,-0.4480133,-0.2671005,0.02304907,-0.3066503,-0.15154,-0.2211453,0.1136964,-0.09798931,-0.4137544,-0.0540501,-0.6708468,-0.02478465,-0.9414014,-0.214653,-0.4215764,-0.19754,-0.6461309,-0.148236,-0.9515339,call
0.09822884,0.2452675,0.1172708,0.05794726,0.2333052,0.01830413,0.2555043,-0.2016502,0.3014156,-0.4390473,-0.004185798,0.0240543,0.00570143,-0.1381645,0.04064032,0.1345776,0.1911028,-0.3969156,0.1773577,-0.6557796,0.1269469,-0.9720017,0.08801118,-0.3938025,0.03586257,-0.6371547,-0.001192832,-0.9688102,call
-0.3135492,0.3130858,-0.2609552,0.1168397,-0.1452733,0.07268859,-0.1005956,-0.1347066,-0.467177,-0.1087411,-0.3872898,0.07435581,-0.4276574,-0.1158052,-0.4870614,-0.1168271,-0.2343689,-0.3713409,-0.2088073,-0.6823092,-0.1765531,-0.9906515,-0.3470413,-0.3731804,-0.3437017,-0.6858107,-0.2761887,-0.9954183,call
0.473298,0.3176558,0.4245858,0.1220281,0.5701852,0.0721439,0.6055949,-0.1707912,0.6185621,-0.4641117,0.2916758,0.06554592,0.2573722,-0.1865293,0.2929843,-0.4808342,0.4918817,-0.3818484,0.4865438,-0.6464082,0.4166786,-0.9707227,0.3698345,-0.3818061,0.3307227,-0.6928824,0.2832316,-0.977326,call
0.3747891,0.3201719,0.351344,0.1221599,0.4958158,0.07420069,0.5289878,-0.1184532,0.5094215,-0.0244679,0.231277,0.06833014,0.2511647,-0.1029809,0.3436235,0.1216068,0.4390108,-0.3858065,0.4386253,-0.6994525,0.4151344,-0.9704037,0.3118517,-0.3856623,0.2893687,-0.7069349,0.2690228,-0.9669467,call
-0.09066691,0.2794155,-0.07601398,0.09296596,0.01442631,0.04035104,0.03751517,-0.1629259,-0.2309223,-0.06545027,-0.2145356,0.0535816,-0.2705661,-0.1397628,-0.3087424,-0.03796894,-0.06018694,-0.3494961,-0.02951104,-0.6715323,0.007705936,-0.8504636,-0.163515,-0.351848,-0.1369404,-0.6911523,-0.1045244,-0.9373299,call
-0.1069746,0.2658339,-0.09264129,0.08075533,-0.003988646,0.02540481,-0.01575457,-0.166817,-0.0730634,0.07187898,-0.2336493,0.04627612,-0.268581,-0.2155399,-0.329805,-0.4615889,-0.06242624,-0.3682705,-0.04548282,-0.6894568,0.008118528,-0.9321578,-0.1709815,-0.3748812,-0.1431386,-0.6945316,-0.09131811,-0.9389897,call
0.4306653,0.2732207,0.3926226,0.08460339,0.5373362,0.03853406,0.5922388,-0.160267,0.5973905,-0.0649952,0.2902646,0.03220364,0.2474713,-0.152333,0.5199317,-0.1038451,0.4678894,-0.3668005,0.4539841,-0.6711774,0.4279036,-0.8790158,0.3487124,-0.3656314,0.3099191,-0.667832,0.2910924,-0.875306,call
0.4095001,0.2605515,0.3760978,0.07674245,0.5002637,0.03744149,0.5537177,-0.119999,0.4020966,-0.1578162,0.2320734,0.0279713,0.1867204,-0.1791945,0.1971866,-0.4645056,0.4372858,-0.3799903,0.4094302,-0.6806433,0.4124042,-0.8858588,0.3008389,-0.367863,0.2597928,-0.6720077,0.262494,-0.9032416,call
0.1921643,0.3063524,0.2282028,0.1087586,0.3169748,0.04983506,0.3421388,-0.1179828,0.2639267,-0.3972484,0.09060337,0.06648826,0.01438172,-0.06696718,0.07781469,0.2169543,0.218303,-0.3730895,0.2790501,-0.6601729,0.3337442,-1.01523,0.1133653,-0.3763594,0.1533108,-0.6307693,0.211779,-1.001706,call
0.3177277,0.3322544,0.2728017,0.1379462,0.4064406,0.1203006,0.3857062,-0.1350513,0.3527117,-0.003350557,0.1420408,0.09404619,0.1305246,-0.1363565,0.3748639,0.008948022,0.3545391,-0.3399453,0.3459921,-0.6417298,0.3469326,-0.9549603,0.2367646,-0.337949,0.1897703,-0.6239372,0.1533848,-0.958572,call
0.300292,0.3321742,0.2768572,0.1261303,0.4312778,0.08808552,0.4670061,-0.1469975,0.4425047,-0.4291504,0.1587337,0.09403198,0.1721884,-0.0930347,0.1766185,0.139135,0.3573334,-0.3538256,0.350473,-0.6396174,0.3489559,-0.9550532,0.2372312,-0.3494516,0.1890404,-0.6197312,0.1537814,-0.954257,call
0.01304176,0.3782862,0.0639394,0.1831048,0.2020257,0.1410101,0.264671,-0.08006066,-0.02258674,-0.08329508,-0.08656686,0.1750518,-0.1210103,-0.05207182,-0.06143471,-0.07819474,0.07804652,-0.3450681,0.1165056,-0.6928079,0.1200893,-0.9729364,-0.0476447,-0.3383913,-0.08095407,-0.6704316,-0.09446776,-0.9597206,call
0.08593208,0.4021912,0.09931432,0.1854239,0.2260995,0.1413864,0.1696692,-0.04526716,0.1002649,0.1988105,-0.03859325,0.2009814,-0.09689676,-0.0450143,-0.1564369,-0.3644156,0.0900122,-0.3509709,0.1308178,-0.6231887,0.1268603,-0.9510267,-0.03095205,-0.3373215,-0.064375,-0.6839285,-0.08461975,-0.9579526,call
0.3852892,0.3857441,0.3256326,0.1904205,0.4842858,0.1621504,0.521732,-0.02921597,0.4581458,-0.06193291,0.1757142,0.1532366,0.1164617,-0.05481134,0.4329536,-0.06687451,0.436846,-0.336287,0.4539599,-0.6860326,0.4737315,-0.9732838,0.3024169,-0.3361146,0.2579111,-0.6797093,0.243994,-0.9856412,call
0.6220121,0.3767208,0.5467244,0.1928854,0.6893141,0.1400996,0.7471192,-0.05703373,0.6736557,0.2476696,0.3698856,0.1784935,0.2562186,-0.04483561,0.2785757,-0.3660146,0.5609837,-0.3357177,0.5230947,-0.6444291,0.4875463,-0.9719444,0.4089491,-0.316308,0.3495001,-0.6639284,0.2934749,-0.9840314,call
